clickability_test_id,impressions0,impressions1,clicks0,clicks1
53e2a9d75d8d323d95000008,2761,2802,13,26
53e2bd6e5eb5a0f29a000005,2797,2855,36,56
53e2c1050e5c7b2c32000008,2542,2610,17,38
53e2c17d5eb5a0bce600000e,2826,2813,27,32
53e2ca0a5eb5a09b98000004,2807,2784,21,27
53e2ef021c9f75a02200000e,2825,2833,5,8
53e2f7de3019f8a72100001d,2819,2839,27,15
53e301473019f8e061000028,2525,2520,9,7
53e369371c9f75a02200002d,3086,3082,12,3
53e37da63019f8e06100003d,2820,2807,11,12
53e37dec1c9f75123e00002e,2867,2756,17,8
53e382431c9f753a6f00002f,2768,2812,72,86
53e3923f1c9f75123e00003b,3146,3044,42,38
53e3966a3019f83fe700003d,3077,3003,16,16
53e39de03019f850ff00003e,3143,3049,23,48
53e39f7a3019f8bb1300003e,3108,3117,48,46
53e3a09d1c9f752da8000050,2741,2727,14,4
53e3a1303019f850ff00004a,3160,3089,65,44
53e3a5763019f83fe7000056,2562,2536,10,7
53e3cb37ee932cd1c800000d,4214,4398,98,106
53e3d46b6dcda74c77000019,2517,2603,14,30
53e419a2babe9d27b1000007,2511,2574,63,63
53e41e9bce6b202509000006,2542,2542,9,11
53e4d27ace6b204a53000010,2515,2540,36,29
53e4d968babe9d27b1000024,2658,2497,48,63
53e4e3ff48a4871030000014,2559,2665,38,42
53e4e5cdce6b204a53000015,2579,2611,6,16
53e4f8976286028e20000003,2644,2501,58,41
53e4fdb38c663b7721000004,2947,3144,16,21
53e500aa8c663b28e500000c,3023,3077,43,33
53e501d98c663b7721000010,2580,2571,27,30
53e5091022077680e4000017,3048,3021,25,41
53e516736286023422000014,2580,2543,33,23
53e527086286023c5200001e,2594,2575,44,29
53e5381b6286029e4d00003e,2577,2583,45,41
53e53a6f6286026d4900003c,3109,3095,16,15
53e53f3d8c663bcbd800001a,2636,2561,52,40
53e54dfd6286023422000032,2605,2602,19,16
53e56f01220776c2b3000040,2554,2651,38,22
53e654726286028e2000004b,3581,3648,22,48
53e71aeff6e455a577000006,4557,4573,133,64
53e7c3e6b6bb46557a000005,4569,4611,59,19
53e7e42e44fc9117d300000b,3068,3013,34,28
53e80f9fc5c20dbc33000016,3040,3112,68,96
53e871d8b6bb46c308000022,3076,2993,44,54
53e8adae44fc919df5000011,3097,3073,51,48
53e8c7571fdb204023000028,3042,3075,66,29
53e8d8d244fc915e6d00001c,3067,3097,39,35
53e8dc6db6bb46c308000038,3115,3029,37,41
53e8e3e6b6bb4611fa000021,3125,3097,51,27
53e8e982b6bb46557a000031,3051,3059,48,30
53e8ecc2c5c20debdb000028,3112,3047,57,53
53e8fb461fdb20713900001f,3035,3064,48,27
53e9038544fc915e6d000038,3079,3162,17,40
53e91c7250c40f85b8000013,3187,3110,108,45
53e92decaa1cff5c83000010,3057,3136,49,44
53e92eb8aa1cffd9fd000013,4345,4287,27,29
53e93a3150c40f56dc00001a,3110,2973,32,36
53e9583e904b46f6eb000017,2117,2043,7,11
53e95981aa1cffe4e7000027,3028,2966,42,47
53e95c88aa1cff872b00001c,3043,3009,38,39
53e95d43c921342903000021,3123,3035,54,51
53e965ba50c40f56dc000032,3055,3022,49,26
53e96d27904b46026e000021,3049,3046,14,9
53e96dd8c921345a9b000031,3142,2978,8,27
53e9767c904b46b66e000041,3004,3079,39,35
53e9885781401d36c000000a,3060,2972,11,22
53e9afe8bf312219ac000006,3104,3094,14,29
53ea14a281401d69bf000008,2898,2974,7,14
53ea2761bf31227b8c000022,6048,6187,68,131
53ea27d3bf3122509a00001e,6105,5986,18,39
53ea386481401d3761000028,5312,5250,35,77
53ea3da981401d00e1000015,5549,5438,76,46
53ea5e1781401d1c99000029,4568,4489,21,29
53ea61a7bf31227b8c000041,5546,5581,38,18
53ea6d332e4f9377f8000034,3222,2998,19,13
53ea6d5a3224955084000035,4315,4398,90,44
53ea818681401d376100004d,4410,4458,36,19
53ea826c3224957507000059,3328,3315,41,32
53ea83982e4f93d42e000049,4519,4544,38,41
53ea8e6d2e4f9377f8000054,4516,4420,26,18
53ea900b3224957507000069,4451,4491,129,123
53eaa285bf3122e3a5000061,4543,4737,26,27
53eabb2481401d69bf000054,3377,3301,27,26
53eac48e322495f01a000061,3240,3304,16,10
53eac688bf312285e500005f,4524,4596,25,32
53eac78cbf31227f4a00005f,3316,3367,22,20
53ead62e220f80b9ae000001,4561,4608,52,59
53eb6d0b6a2eb5ea8d000014,3544,3449,21,15
53eb73e9220f80b9ae000011,3753,3920,11,24
53eb7d15ffb15f177c00000f,3376,3432,71,57
53eb884d5f1e1eb348000021,3504,3416,41,29
53eb8dea5f1e1ede68000017,3528,3488,11,12
53eb9cca5f1e1eb348000029,4502,4581,23,24
53ebaac46a2eb5afce000033,3508,3592,25,48
53ebc5c3ffb15f177c000031,4070,4073,17,22
53ebd1dcffb15f91f600003d,3557,3509,22,11
53ebd45b6a2eb5e6f100003d,3094,3131,6,31
53ebdf21220f801d6f000038,3333,3441,36,36
53ebe853220f803236000042,3330,3416,34,48
53ebf3125f1e1eb34800004b,3441,3323,36,32
53ebf9f6ffb15f2ecb000054,3068,3124,23,35
53ec1345220f8033f0000055,3005,3042,47,29
53ec14306a2eb5ea8d000056,5180,5156,100,25
53ec174d5f1e1e746c000050,3060,3083,5,15
53ec4185f1e884a568000003,3003,3172,22,42
53ec5244441a0bedf6000012,3024,3026,45,29
53ec68e12667ed083e000016,3649,3520,20,18
53eca7842667edc268000013,2962,3077,16,20
53ecc1830d60d08756000014,5280,5112,28,31
53eccc332667edc268000027,5186,5189,33,25
53ecd16ef1e8849838000034,3074,3006,18,18
53ece243f1e884a56800002d,3122,3168,13,16
53ece270441a0bf25400002b,2985,3111,10,6
53ece5d52667ed5cf6000027,3185,3064,6,5
53ece6150d60d0ca52000029,3114,3019,30,25
53ece7e10d60d09e7400002e,2642,2654,20,23
53ecf1850d60d0769f00002d,3021,3152,12,19
53ecf9e7441a0b0d73000039,3093,3075,8,20
53ed0795441a0b0f5a00003a,3185,2970,21,16
53ed0aa9441a0bc7d200003c,3074,3115,25,31
53ed0bf30d60d08756000056,4216,4139,19,9
53ed16ba2667ed305800003d,2363,2378,21,28
53ed1b6f2667ed17c9000047,3157,2987,21,24
53ed1f322667ed083e000064,3011,3057,30,26
53ed2b312667ed716600004c,3100,3032,11,14
53ed2f63f1e8849838000087,3016,3034,17,12
53ed3c6e2667ed083e000072,3030,3048,15,15
53ed3cc90d60d0875600006e,3038,3141,8,10
53ed3cd32667ed5cf600004d,3014,3076,19,35
53ed3cedf1e8849cdc000063,3084,3126,23,22
53ed43a00d60d09e74000061,3163,3080,25,21
53ed463bf1e8849cdc000072,3034,3043,15,13
53ed52be2667edcf66000075,3057,3090,17,14
53ed5b46f1e884e4db000063,3120,3016,12,13
53ed5d370d60d062e800006f,3232,3152,5,7
53ed66322667ed17c9000065,3160,3035,32,20
53ed7113f1e884e4db000068,4102,4091,32,19
53ed7f020d60d09e74000078,4112,4024,41,16
53ed83f10d60d0769f000060,4289,4331,25,18
53eda97ad3e7c2196000000f,5203,5210,57,26
53edb0826b49b13a8600000e,5119,5065,25,26
53ede67a59db3f97ec00000f,4401,4417,10,21
53edff95d3e7c2163e00000f,4048,4140,6,2
53ee048559db3f98f300000f,4883,4774,20,23
53ee1ed6163e24c1de000002,5192,5161,67,90
53ee2c4c9248b06db1000004,5215,5047,36,29
53ee3788163e24268e000006,5103,5085,115,85
53ee963dd6fccdc2d1000022,3782,3816,14,14
53eea33ed6fccde2a9000024,5607,5681,21,32
53efd9d72331b643ad000005,4323,4379,10,13
53efee0618a2267682000006,4134,4346,13,21
53eff5d72331b65f03000012,4342,4293,17,17
53f00b982331b65f03000013,3922,3801,8,24
53f0c6440a90ab2fe400000d,3898,3818,9,15
53f1041c6bae7b86bd000008,3786,3812,21,17
53f126c1bd083e8fcb000009,3822,3837,12,7
53f1326806efa7ea0b00000a,3694,3869,13,22
53f15d4406efa7821800000f,3823,3894,22,8
53f1d8e606efa7dcd100001b,3772,3810,10,20
53f1e7e9bd083efd3b00001a,3782,3833,10,23
53f20bdfe35abfa150000029,4146,3950,101,42
53f20ec3bd083e7b25000020,3831,3852,133,42
53f216e16bae7b86bd00001c,3842,3763,72,46
53f21eebe35abf677c000028,3050,3232,35,44
53f2233ebd083e7925000032,4065,4047,61,52
53f2328362b33dd1d900000a,4030,4070,82,93
53f2361031c37c0caf000013,3195,3159,4,4
53f2409127e3e436d300000f,3120,3070,22,21
53f2475662b33d606300001c,4088,4017,76,41
53f2494062b33d47a4000020,4102,4021,68,34
53f2509c62b33de622000019,4119,4026,19,26
53f253aaf1592f712e000017,3983,4165,59,12
53f25d2462b33dd1d9000024,4066,4112,33,21
53f264af27e3e4a97d00001b,4170,4173,47,48
53f26a7231c37ca566000023,3078,3060,71,25
53f27699f1592f712e000032,2984,3095,33,42
53f276e227e3e436d3000039,3013,3061,34,40
53f27cc996db3d7a4d000001,2986,3073,5,4
53f2917111fdbfd004000003,3161,3002,65,50
53f2973456f737c801000007,3052,3039,33,18
53f2b20356f73784e7000009,3128,3005,18,22
53f2c3ed0eea919132000019,3102,3048,55,42
53f2cc6911fdbfab4800001a,3169,3113,24,8
53f2e32956f7375f2c00001a,3004,3076,54,23
53f2e64b11fdbfd004000016,3042,3086,108,67
53f32c7856f73713a8000018,3099,2999,14,20
53f32ccb0eea91b5bc00002b,3019,3110,5,1
53f339ac56f73784e7000024,3106,3025,28,9
53f33cfc0eea91ee6700002a,3085,2951,38,37
53f3678356f73713a8000026,5623,5495,129,42
53f3681c11fdbf7e0e000036,3055,3139,34,58
53f37e080eea91913200003c,3061,3100,25,13
53f38d8911fdbfa3d300004f,3912,4257,10,16
53f3941d0eea91b5bc000050,10760,10719,66,36
53f3aa800eea91d4ce00004f,7569,7572,25,11
53f3b3e056f737ff3b000008,3600,3600,6,29
53f3b6dcdfcadc9f9e000058,3546,3668,27,40
53f3b9b056f737c80100004d,3311,3336,14,26
53f3cca90eea919132000056,3694,3566,40,11
53f3ce1811fdbfd00400005f,11778,12019,55,74
53f3d11711fdbfd004000068,4557,4603,44,76
53f3d2d711fdbfab48000057,3526,3641,47,68
53f3d87744df83eadf000002,3032,3133,13,27
53f3e99f1ae86f82ce000003,4594,4646,51,45
53f4053f44df835d6100000b,4283,4148,38,38
53f414651ae86f6bbf000010,3266,3297,23,9
53f4150970e337ee8200000f,3310,3262,16,24
53f434ab44df83eadf00001d,3059,3027,29,22
53f4531770e33789b5000019,3144,2989,15,30
53f466a11ae86fa0d5000029,3163,3009,19,15
53f4894970e3376727000023,3132,3105,23,14
53f4a4af44df835d6100002b,10015,10269,40,75
53f4b0c444df83eadf000037,4383,4357,12,26
53f4b1da1ae86f6bbf000035,4139,3979,21,37
53f4b4d270e3378a5e000032,4004,4147,17,115
53f4b516a5eeed865e00002e,3451,3362,50,54
53f4b5491ae86f6da800002a,9442,9312,38,31
53f4b7ac1ae86fa0d500003f,3518,3625,70,23
53f4c4b344df83fc85000041,3607,3634,26,16
53f4c740677a313dd5000001,3783,3910,24,30
53f4d55087a5923f3f000003,5342,5332,19,33
53f4da18b137f85ace000004,5559,5357,56,39
53f4fab934436238ff000010,5540,5479,81,67
53f51153ba722b4df100002f,7843,7652,108,121
53f5157d812ae2942b000016,9236,8913,71,32
53f5297e34436238ff000037,10079,10557,41,34
53f54c99812ae2942b00002c,10253,10118,26,22
53f5e91e812ae2942b000034,10664,10809,40,59
53f5ef23ba722b4df1000048,10692,10923,133,105
53f5ef8673269eab9000004a,10716,10721,68,66
53f5f61b73269e19c2000049,11779,11747,76,89
53f5f74573269e9dfc000049,10867,10750,44,65
53f606a3ba722b0456000033,11060,10890,79,70
53f6141a388704cf33000001,10739,10781,45,37
53f616632f4a3ae383000005,11018,11016,35,45
53f61a7eb1f6b23f32000007,5099,5105,39,17
53f61f3f39f3d4103b000006,10731,10713,69,42
53f6548eb1f6b2780e00001b,8219,8204,21,28
53f6689d38870450f5000022,8243,8243,13,42
53f669a538870450f5000028,8050,8287,30,21
53f66d39388704d873000024,8178,8095,25,18
53f67d323887042eaf000046,8155,8150,32,36
53f6888939f3d487df000032,9101,9123,13,18
53f6a45838870450f5000040,9165,9150,9,9
53f6b0a639f3d46371000041,9250,9279,22,32
53f6c1283887042eaf000069,6028,6188,45,29
53f6ec56388704cf3300004d,6153,6174,63,62
53f7228a2f4a3ab450000042,4498,4601,5,7
53f723152f4a3a1aae00004a,4486,4577,5,7
53f7273a2f4a3ab450000048,4636,4609,5,11
53f72f9439f3d4f04400004d,4632,4524,8,11
53f7328d2f4a3a1aae000050,4527,4630,15,17
53f7414539f3d47ce8000063,4581,4502,18,15
53f7421b2f4a3a5a61000057,4502,4633,6,3
53f74866690b0f98bb000003,4624,4534,19,30
53f74ea515ec7de635000001,4541,4595,1,0
53f7600b15ec7d0b9e00000d,4150,3989,33,24
53f7668a029b34db17000010,5198,5170,28,27
53f76d6615ec7dfcf300001b,5055,5159,68,70
53f77e9a690b0f22e200001a,5025,5149,19,16
53f7891a2193c57c2b000021,5114,5105,11,18
53f78e6515ec7d11da000024,5091,5147,31,21
53f791f8029b34dcc9000033,5206,5053,22,10
53f79d8815ec7d2736000036,5105,5055,25,10
53f79e5a15ec7d782d00002b,5135,5127,53,14
53f7b291690b0fd2d4000038,5201,5222,33,6
53f7de2226721b3590000004,5174,5038,30,17
53f7eb4226721bdc0d000003,5197,5114,60,31
53f8173f96980fe7e1000009,5083,5206,80,25
53f8852584a00df47d000002,5066,5154,41,10
53f8d34884a00dc94c000017,5048,5300,89,49
53fa531518f4c6434100000b,5250,5015,50,21
53fa5cc5cc8076c5fe000015,5040,5312,33,86
53fa749ca637027c6c000001,5076,5136,44,25
53fa81f12a06a92e4900000c,5031,5055,111,41
53faad0a019157fe69000007,3108,3034,24,20
53fb4b31a637021413000020,3573,3657,56,17
53fb5123a63702bcc800001c,3107,3009,74,61
53fb590c0191573eb1000022,4144,3982,25,37
53fb6249a637022632000022,3251,3061,46,38
53fb742e842e029fac000035,3058,3148,27,16
53fb754ca637020c2600001e,3134,3061,69,66
53fb75bd842e02dc31000032,2993,3068,31,10
53fb772ea637021413000041,3176,2982,27,9
53fb82202a06a9bf9f00003b,4017,4103,14,12
53fba1f6842e02c74300002c,3102,3059,55,50
53fba6eb8e0f16f057000005,3121,2979,13,12
53fba7252a06a9fdfb000038,3595,3622,18,24
53fbadd52a06a940d1000043,3068,3083,23,18
53fbd9d87861f02488000003,3123,3065,18,9
53fbdc227861f08e14000001,3043,3051,28,26
53fbe73325bba95e0e000010,3057,3081,19,15
53fbf1a1cca48f4da7000005,5555,5561,30,35
53fc0de725bba9291a00000a,2670,2538,24,6
53fc62fa25bba9a866000019,3087,3085,19,18
53fc670225bba9673e000012,3032,3123,24,16
53fc8c6ecca48f3d7700001c,3160,3012,21,7
53fc96efcca48f3d77000022,3622,3582,61,22
53fc9f7225bba9f960000025,3100,2983,19,12
53fc9ff27861f0b9df000027,3069,3160,19,9
53fca56325bba9f960000033,4710,4601,38,34
53fcaa10cca48fb6c6000022,3255,3203,12,15
53fcabbd25bba9f960000039,3516,3542,19,17
53fcafab7f45afce80000019,3306,3291,7,10
53fcb3f87f45afeee5000029,3012,3047,19,9
53fcb4df7f45af862300001c,3566,3533,8,18
53fcb96325bba921e300003a,4011,4153,16,15
53fcc53e25bba9673e000053,4081,4143,18,28
53fcc8b47861f08e1400003b,3468,3635,62,27
53fcce27cca48f4da700004d,3138,3114,19,30
53fcd2c07f45af01de00002f,4730,4568,38,22
53fcd80325bba9673e000067,5544,5647,45,24
53fd00097861f08e14000053,5534,5529,85,101
53fd00a325bba9673e00007a,5646,5517,44,35
53fd0b577861f02488000064,5544,5620,64,67
53fd0e5dcca48ff503000088,3582,3550,24,26
53fd161b7f45afeee500006c,5588,5606,11,17
53fd1c8dcca48fb6c6000068,5571,5420,22,14
53fd1fa77f45af01de000058,5133,5219,31,9
53fd2c107861f0184c000074,5218,5140,18,28
53fd4ba2fb8619ed3e00000a,5245,5050,33,35
53fd5621e1910117cd000007,7187,7258,38,17
53fdc354fb861940fc000013,3631,3563,13,13
53fde192cad9c4ae20000012,3577,3593,18,17
53fdf56be191016201000026,3600,3600,28,40
53fdfd8de191015aed000023,3574,3535,19,12
53fe03eba679fb70ba000015,5410,5583,16,11
53fe04fea679fb70ba00001d,4177,4053,38,6
53fe0666fb8619d697000035,4139,4082,12,9
53fe0804a679fbe1a000001b,4073,4091,52,34
53fe084ce1910116d3000025,4127,4159,31,26
53fe0b14fb8619ed3e000038,4089,4115,10,4
53fe0e1fe1910116d300002e,4027,4141,3,9
53fe0e35a679fbcb4200001a,4050,4153,43,30
53fe0fd0a679fbe1a0000029,4060,4007,6,16
53fe10a4a679fb489e000019,4071,4168,16,11
53fe140bcad9c4c82900002a,4145,4171,56,74
53fe1c10cad9c4ae20000040,3447,3423,19,22
53fe20bafb86196fbf000035,4105,4008,7,19
53fe22d2e1910116d3000043,4104,4058,32,8
53fe2ad6e191016201000054,3866,3906,35,22
53fe2be4e191014bcd00003b,3397,3438,13,7
53fe33accad9c4ccb7000057,3914,3877,62,61
53fe3c4ecad9c4d3d1000066,3984,3950,17,14
53fe3eaee191015aed000061,6309,5937,23,24
53fe4966053cb7d17200000c,4509,4554,21,10
53fe4c45b85be362ec000008,3883,3839,71,48
53fe6459dd2762b388000013,3590,3626,17,25
53fe6e9f5a76cda7b5000026,4678,4669,19,13
53fe783add2762b388000022,3529,3611,6,12
53fe7c64dd27621702000011,4686,4482,56,23
53fe92d35a76cdd84200002d,4628,4695,34,40
53feb2fcdd2762c17e00002c,4461,4770,24,57
53feceeb19cca2d9c500002a,3472,3552,74,73
53ff16d019cca2c176000025,3428,3670,22,17
53ff2767dd27620536000044,3012,3156,34,46
53ff3baa27de1082ee000003,3635,3558,16,10
53ff40fb50f4f31c3b00000c,3131,3098,48,36
53ff42b950f4f33aaa000003,3600,3615,18,25
53ff47368a40022d3d000007,3563,3606,34,30
53ff4f0650f4f3f1ea000014,4767,4639,33,20
53ff56828a40022d3d000013,3084,3026,25,14
53ff571a8a40022d3d000016,3038,3122,9,8
53ff59a28a40022d3d00001c,3146,3063,30,13
53ff5acd8a4002ef67000017,3081,3128,3,21
53ff60946fd2bf1cf4000020,3033,3048,24,15
53ff682750f4f317d1000018,5089,5161,55,57
53ff6cb86fd2bfb3da00001d,3082,3065,35,28
53ff738050f4f32d70000029,3106,2979,49,34
53ff7a5950f4f32d70000030,3008,3143,10,12
53ff7fc66fd2bf1cf4000029,3196,3181,59,52
53ff86d350f4f32d7000003c,5235,5007,13,10
53ff8acd50f4f31c3b000047,4098,4069,19,8
53ff902927de10257b000054,3109,3146,32,18
53ff99676fd2bfbdc9000061,3092,3023,20,15
53ff9f7727de1082ee000054,3114,3083,25,29
53ffa1fcbd37b624c2000001,5115,5068,46,14
53ffacb92627894aa900000e,3101,3078,9,12
53ffb2e3f27b2138bb000013,5087,5115,21,10
53ffc288f27b21f50100001f,4196,4076,18,29
53ffc61b2627899760000017,4003,4214,34,20
53ffd638262789660b00001a,3132,3076,11,15
53ffe27dbd37b6e55100001a,5109,5118,21,14
53ffe909f27b21dd8c000025,4103,4089,46,36
54000d295c3603b87a000039,3017,3213,8,13
540011a6bd37b6e30100002c,4547,4661,45,58
540062ae5c3603b87a000045,3101,3174,3,11
540063435c3603b87a000048,2998,3102,12,11
5400644b5c36034aba000033,3100,3091,9,2
5400818a5c36032e51000038,3140,2995,26,13
540088475c360384ce000050,3141,3021,24,14
54008a37bd37b6a7da000062,3089,3115,13,43
54008b39bd37b6e551000042,3146,3191,43,17
5400a48a5c36032e5100004e,3101,3048,23,11
5400a55e5c36032e51000051,3157,3084,24,10
5400ada95c3603070b000069,3121,3149,10,9
5400adb3f27b21d27d000052,5145,5189,19,30
5400b21526278983ad000064,5228,5129,57,12
5400b770f27b2107c4000064,5178,5210,79,60
5400bc7c5c36037b0c000051,4606,4651,26,16
5400c0a1bd37b6e55100006b,4590,4623,40,56
5400c426f27b2107c400006e,6717,6693,14,21
5400c6297674aa61f5000004,5148,5066,26,18
5400ce725c36037b0c00005f,3059,3077,14,5
5400d1375c36032e5100007b,6154,6202,29,28
5400f4c25c3603074e000079,5111,5162,3,10
540116d303c8976404000003,5135,5201,27,18
54011ca103c897a2f100000d,5175,5230,39,72
54014792aa9f88204200001a,4611,4597,87,69
540209b003c897a2f1000019,6180,6091,66,72
5402b57b744b456c8c000004,4499,4574,59,21
5402b8cd744b45adb7000001,4653,4657,106,62
54037be59454ff1714000006,4714,4560,51,52
54038532f978312e11000005,6180,6213,51,75
5404a2b237651c9425000003,6088,6133,22,59
5404a6d377c1300eaf000002,6151,6016,72,26
5404b1ef4f805b9ef3000006,6167,6267,11,30
5405092a1b02820250000012,6079,6136,81,98
540510474f805b35fb00000a,6203,6120,17,11
5405135377c13099bd000015,6122,6226,12,37
54051e2877c130e34d00000b,6171,6094,33,57
540520374f805b7c77000012,6186,6159,14,19
540529e14f805b9ef300002a,6186,6110,27,45
54053fb34f805b9ef3000037,5740,5742,39,45
54054fd31b028230b100002b,5705,5738,26,20
540567ea37651cdd40000020,3499,3673,44,66
54057bd537651c2e64000028,3635,3749,10,25
5405c9634ca4938910000003,3971,3868,5,9
5405ceef4ca493a260000003,3473,3608,25,33
5405d56b4ca49346af000005,3739,3565,31,24
5405dee24ca49383d1000007,4767,5042,15,12
5405dfc2b650ed182800000d,4704,4616,48,47
5405e0edb650ed9ab1000007,6228,5995,20,21
5405e3ae6003490f5300000b,6225,6136,57,65
5405e6764ca493891000001d,6176,6193,99,72
5405e8a14ca493891000002a,7654,7866,52,32
5405e9fbb650ed33fb000008,7191,7251,14,29
5405eb55b650edcc5400000f,6271,6041,82,62
540606e0b650edcc5400001d,6229,6053,21,15
54060922b650ede5be000029,7300,7186,36,15
5406113cb38b994a4400003e,6208,6257,29,39
54061a7eb650edcc54000027,6225,6142,13,15
54062198b38b99745b000026,6153,6215,17,11
540637e9b38b99745b000033,6217,6145,14,12
54063963b650ede5be000040,7110,7232,15,13
54063b43b650ed21b500003a,6160,6149,39,17
540643c360034947b3000049,5212,5165,5,5
54064d6fb650ede5be000058,5685,5827,58,46
54065e13b650ed9ab100005c,7235,7224,10,11
54066a1cb650ed1828000073,7119,7139,9,9
5406720e4ca493a26000008d,6101,6191,33,16
540678994ca493c17800004e,6266,6092,27,27
54069d6c4ca49346af00006c,6128,6245,23,34
5406ab1db650ed742d000075,3645,3496,18,12
5406f73cb38b9955fc00006a,6170,6041,24,25
5406ffc44ca49355de00005d,6116,6183,51,36
540706e3b38b9989e000006d,4125,4053,30,19
540708b34ca49383d1000088,6097,6239,26,17
5407096c4ca49383d1000089,4155,4111,10,13
54070d5bb650ed1828000089,4113,4062,15,15
54071776b650ed742d000083,4984,5206,25,48
5407271aad41262517000001,3974,4276,12,27
540728cca641e07218000003,3014,3156,43,28
54072e0ea641e0721800000b,4079,4119,16,21
54073240503c94da92000003,4101,4074,17,14
54073803503c94aee7000012,3984,4219,12,7
54074f571795dbdd2700000f,9073,9169,178,85
540756971795db12d300001d,7147,6972,19,20
5407645b1795db12d300002b,7155,7235,44,70
54076c92a641e07218000038,5164,5150,23,24
540779b0a641e0aa05000030,5209,5043,26,38
540786e51795db12d300003d,5090,4992,9,0
54078cf9a641e06f37000036,5053,5104,41,66
5407b967ad41262517000058,5089,5145,11,4
5407eeb71795dbbc36000068,3538,3631,19,9
5408555ead41262517000072,4868,5000,13,17
54086285503c9443e7000066,4916,4818,11,19
5408670f1795dbbc36000074,4875,4926,13,16
54086d1ba641e0721800006f,4930,4984,40,32
540876751795db064c000057,4832,4991,12,17
54087e49bf39ab13b4000005,4094,4062,16,29
540887b039002cdbc2000008,5869,5818,40,52
540897a1bf39ab2b00000010,5900,5822,10,20
540899395a2200b2f200000d,5879,6036,33,24
54089f4ff7094bb94a000003,6078,6170,14,13
54089fe6844567ec2d000002,5988,5840,37,18
5408a1cec994ef97e4000008,5980,5787,44,48
5408a2a3f7094bee53000004,5914,6028,18,29
5408a2b1f7094b725b000005,4963,4827,5,19
5408a830f7094bee53000007,5906,5875,14,3
5408a89bc994ef07b9000008,5920,5946,73,20
5408af587f3a4ff78900000a,5766,5846,23,18
5408b39fc994ef07b9000018,6093,6180,27,36
5408cc497f3a4ff78900001e,6000,6235,25,18
5408d089844567ca60000023,6173,6193,28,19
5408d46d7f3a4ff789000027,6150,6170,37,38
5408d5307f3a4ffe29000039,5966,6119,21,10
5408d924f7094bee53000023,6245,6122,63,61
5408df5e7f3a4fb5d9000028,6125,6182,34,34
5408fc8fc994ef29a500002b,6212,6111,22,10
540903f9844567e9bc000036,6168,6224,31,28
5409062bf7094b87a400003f,6243,6051,18,22
54090876844567ca60000034,6147,5996,23,26
54090cb9f7094bee53000049,6066,6115,18,49
540913c7f7094b87a4000046,6107,6240,25,28
54091979844567c68b000046,6094,6092,24,26
54092ff2844567846c000040,6214,6039,54,13
540931e5f7094bbced000057,6232,6120,20,15
540934e67f3a4f72ec000051,5275,5519,27,14
5409355b844567846c000043,5444,5396,40,37
54094057c994ef63c100005e,4772,4605,20,16
54094532f7094b87a400004d,3922,3929,33,36
540964ecf7094bbd77000060,3714,3548,15,4
5409affaf7094bb94a00006e,4839,4931,37,24
5409c328844567e9bc00007e,4922,4949,14,28
5409c85cc994ef643200006a,4821,4981,33,17
5409c98a7f3a4fb5d9000085,5491,5411,28,30
5409dddc844567ec2d0000ae,5499,5456,53,34
5409ddeaf7094b725b000092,5503,5422,73,38
5409f762ca7b127435000005,5337,5398,12,8
